layer,sourceId,name,countryCode,accepted,inputBbox,normalizedBbox,maxLongitudeJump,antimeridianSplitCount,postSplitMaxComponentLongitudeSpan,polarStatus,repairStatus,tileReplicationCount,rejectedReason
adm1,49019192B88711432523249,Satakunta,FIN,True,"[21.334244748100833,60.8720007,23.0059027,62.311346]","[21.334244748100833,60.8720007,23.0059027,62.311346]",0.2233854,0,1.665096962,within_safe_vector_latitude,not_run+unchanged,4,
adm1,49019192B76795664887161,South Karelia,FIN,True,"[27.1211303,60.6666743,30.1439682,61.8643136]","[27.1211303,60.6666743,30.1439682,61.8643136]",0.1746324,0,3.0228379,within_safe_vector_latitude,not_run+unchanged,2,
adm1,49019192B6444665230203,Kymenlaakso,FIN,True,"[26.2344665,60.37501283086686,27.9906826911976,61.2925945]","[26.2344665,60.37501283086686,27.9906826911976,61.2925945]",0.0841613,0,1.756216191,within_safe_vector_latitude,not_run+unchanged,1,
adm1,49019192B86083853836544,Åland Islands,FIN,True,"[19.515861511000026,59.9026299,21.107221111000058,60.53741132094985]","[19.515861511000026,59.9026299,21.107221111000058,60.53741132094985]",0.015163335,0,0.639857344,within_safe_vector_latitude,not_run+unchanged,1,
adm1,98808126B17543062715179,Woleu-Ntem,GAB,True,"[10.392090666496962,0.224846204938952,13.271151948076158,2.318109001000039]","[10.392090666496962,0.224846204938952,13.271151948076158,2.318109001000039]",0.930707321,0,2.879061282,within_safe_vector_latitude,not_run+unchanged,2,
adm1,98808126B6174087794558,Estuaire,GAB,True,"[9.314003875511794,-0.598873078609353,10.965375507781776,1.029305040696316]","[9.314003875511794,-0.598873078609353,10.965375507781776,1.029305040696316]",0.567328635,0,1.651371632,within_safe_vector_latitude,not_run+unchanged,2,
adm1,98808126B18014785017467,Moyen-Ogooué,GAB,True,"[9.58247932224121,-1.279983790750211,11.583538229303752,0.239833379997864]","[9.58247932224121,-1.279983790750211,11.583538229303752,0.239833379997864]",0.730292017,0,2.001058907,within_safe_vector_latitude,not_run+unchanged,4,
adm1,98808126B26189030995048,Ogooué-Lolo,GAB,True,"[11.513828404550466,-1.906208139577919,13.582305173522192,0.322406545695008]","[11.513828404550466,-1.906208139577919,13.582305173522192,0.322406545695008]",0.896647143,0,2.068476769,within_safe_vector_latitude,not_run+unchanged,2,
adm1,98808126B76399587683442,Haut-Ogooué,GAB,True,"[12.77940661578501,-2.461648869515765,14.513260293090333,0.07629656688809]","[12.77940661578501,-2.461648869515765,14.513260293090333,0.07629656688809]",0.366825566,0,1.733853677,within_safe_vector_latitude,not_run+unchanged,2,
adm1,98808126B87109284652443,Ngounié,GAB,True,"[9.895377336190052,-2.798101336728375,12.504688,-0.582872467583277]","[9.895377336190052,-2.798101336728375,12.504688,-0.582872467583277]",0.480079857,0,2.609310664,within_safe_vector_latitude,not_run+unchanged,2,
adm1,98808126B47729285420158,Ogooué-Maritime,GAB,True,"[8.831666716382808,-2.777970005972579,10.640765090395561,-0.326368816644456]","[8.831666716382808,-2.777970005972579,10.640765090395561,-0.326368816644456]",0.480079857,0,1.809098374,within_safe_vector_latitude,not_run+unchanged,1,
adm1,98808126B61171791227044,Nyanga,GAB,True,"[10.052003987748664,-3.936508511798076,11.975,-2.281602952288322]","[10.052003987748664,-3.936508511798076,11.975,-2.281602952288322]",0.464450281,0,1.922996012,within_safe_vector_latitude,not_run+unchanged,2,
adm1,98808126B66499753932145,Ogooué-Ivindo	,GAB,True,"[11.313128812700217,-0.75111575577106,14.472432322599541,1.437218]","[11.313128812700217,-0.75111575577106,14.472432322599541,1.437218]",0.896647143,0,3.15930351,within_safe_vector_latitude,not_run+unchanged,2,
adm1,31243875B86288540800273,Banjul,GMB,True,"[-16.611196974999928,13.443287660000067,-16.57277184299994,13.469101997000053]","[-16.611196974999928,13.443287660000067,-16.57277184299994,13.469101997000053]",0.016693881,0,0.038425132,within_safe_vector_latitude,not_run+unchanged,1,
adm1,31243875B74768451122912,Basse,GMB,True,"[-14.546307618641043,13.218787533605155,-13.791518522233986,13.578625118345363]","[-14.546307618641043,13.218787533605155,-13.791518522233986,13.578625118345363]",0.051501754,0,0.754789096,within_safe_vector_latitude,not_run+unchanged,1,
adm1,31243875B88426941804625,Brikama,GMB,True,"[-16.81361001399995,13.065074713049102,-15.802020015384576,13.444025582000052]","[-16.81361001399995,13.065074713049102,-15.802020015384576,13.444025582000052]",0.039759937,0,1.011589999,within_safe_vector_latitude,not_run+unchanged,1,
adm1,31243875B72482523363184,Janjanbureh,GMB,True,"[-15.371290493999936,13.32172135585972,-14.498054391999972,13.724267018000035]","[-15.371290493999936,13.32172135585972,-14.498054391999972,13.724267018000035]",0.060601573,0,0.873236102,within_safe_vector_latitude,not_run+unchanged,1,
adm1,31243875B42421745591684,Kanifing,GMB,True,"[-16.724570133999975,13.384473644000025,-16.62951775099998,13.484500353000044]","[-16.724570133999975,13.384473644000025,-16.62951775099998,13.484500353000044]",0.024204551,0,0.095052383,within_safe_vector_latitude,not_run+unchanged,1,
adm1,31243875B21899311231896,Kerewan,GMB,True,"[-16.547560507999947,13.330836086909533,-15.304256726999938,13.642704240000057]","[-16.547560507999947,13.330836086909533,-15.304256726999938,13.642704240000057]",0.168496902,0,0.831551884,within_safe_vector_latitude,not_run+unchanged,1,
adm1,31243875B86283726287100,Kuntaur,GMB,True,"[-15.462575350999941,13.434686958000043,-14.451125346077959,13.82828988600005]","[-15.462575350999941,13.434686958000043,-14.451125346077959,13.82828988600005]",0.082339799,0,1.011450005,within_safe_vector_latitude,not_run+unchanged,1,
adm1,31243875B75097494588605,Mansakonko,GMB,True,"[-16.223115609597382,13.241212499000028,-15.167509540634954,13.558287642000039]","[-16.223115609597382,13.241212499000028,-15.167509540634954,13.558287642000039]",0.034441582,0,1.055606069,within_safe_vector_latitude,not_run+unchanged,1,
adm1,70788906B89532291078161,Laâyoune-Sakia El Hamra,MAR,True,"[-13.172297039999933,27.66726950219658,-9.871507646446025,28.210661900000026]","[-13.172297039999933,27.66726950219658,-9.871507646446025,28.210661900000026]",0.0768356,0,3.142922218,within_safe_vector_latitude,not_run+unchanged,2,
adm1,70788906B66040098455254,Tangier-Tetouan-Al Hoceima,MAR,True,"[-6.2434003,34.5147803,-3.8026885,35.92164092598116]","[-6.2434003,34.5147803,-3.8026885,35.92164092598116]",0.0747148,0,2.4407118,within_safe_vector_latitude,not_run+unchanged,1,
adm1,70788906B40056535803135,Oriental,MAR,True,"[-4.1231348,31.714172270728223,-0.998429,35.4371993]","[-4.1231348,31.714172270728223,-0.998429,35.4371993]",0.1365902,0,3.1247058,within_safe_vector_latitude,not_run+unchanged,2,
adm1,70788906B26242154300952,Drâa-Tafilalet,MAR,True,"[-7.7523821,29.476586,-3.112734,33.0979459]","[-7.7523821,29.476586,-3.112734,33.0979459]",0.1145439,0,4.6396481,within_safe_vector_latitude,not_run+unchanged,2,
adm1,70788906B1820144472977,Souss-Massa,MAR,True,"[-10.0098068,28.3110599,-6.3536511,31.166586]","[-10.0098068,28.3110599,-6.3536511,31.166586]",0.11111,0,3.6561557,within_safe_vector_latitude,not_run+unchanged,1,
adm1,70788906B64069740334949,Guelmim-Oued Noun,MAR,True,"[-11.78193046677838,27.66726947500007,-8.667610882999952,29.630643]","[-11.78193046677838,27.66726947500007,-8.667610882999952,29.630643]",0.11111,0,3.114319584,within_safe_vector_latitude,not_run+unchanged,2,
adm1,70788906B33851053053385,Casablanca-Settat,MAR,True,"[-9.059097008148271,32.2966291,-6.756936,33.830974430076914]","[-9.059097008148271,32.2966291,-6.756936,33.830974430076914]",0.0711188,0,2.302161008,within_safe_vector_latitude,not_run+unchanged,1,
adm1,70788906B60308563647099,Marrakech-Safi,MAR,True,"[-9.842343360321365,30.78595,-7.0020698,32.8142451]","[-9.842343360321365,30.78595,-7.0020698,32.8142451]",0.0853586,0,2.84027356,within_safe_vector_latitude,not_run+unchanged,2,
adm1,70788906B15955360211262,Rabat-Salé-Kenitra,MAR,True,"[-7.125267717118039,33.14883,-5.3151513,35.0155177]","[-7.125267717118039,33.14883,-5.3151513,35.0155177]",0.0475416,0,1.810116417,within_safe_vector_latitude,not_run+unchanged,1,
adm1,70788906B83815134303720,Fez-Meknes,MAR,True,"[-5.883109,32.60056,-2.899,34.88753]","[-5.883109,32.60056,-2.899,34.88753]",0.1365902,0,2.984109,within_safe_vector_latitude,not_run+unchanged,1,
adm1,70788906B63032885328780,Béni Mellal-Khénifra,MAR,True,"[-7.3211361,31.338992,-5.2412251,33.4826112]","[-7.3211361,31.338992,-5.2412251,33.4826112]",0.1145439,0,2.079911,within_safe_vector_latitude,not_run+unchanged,2,
adm1,27363107B79734749620930,Cabo Delgado,MOZ,True,"[37.9817432,-14.1599,40.638824815726245,-10.4738418]","[37.9817432,-14.1599,40.638824815726245,-10.4738418]",0.0688168,0,2.657081616,within_safe_vector_latitude,not_run+unchanged,2,
adm1,27363107B75878915981920,Nampula,MOZ,True,"[36.7246117,-16.88455054992398,40.8375248,-13.4546755]","[36.7246117,-16.88455054992398,40.8375248,-13.4546755]",0.4875883,0,4.1129131,within_safe_vector_latitude,not_run+unchanged,1,
adm1,27363107B36451567951769,Niassa,MOZ,True,"[34.37823061700004,-15.50047,38.4667794,-11.258687]","[34.37823061700004,-15.50047,38.4667794,-11.258687]",0.169539134,0,4.088548783,within_safe_vector_latitude,not_run+unchanged,1,
adm1,27363107B41711230736845,Gaza,MOZ,True,"[31.30744638333076,-25.379617066708068,34.4848133120652,-21.31087]","[31.30744638333076,-25.379617066708068,34.4848133120652,-21.31087]",0.1424719,0,3.177366929,within_safe_vector_latitude,not_run+unchanged,4,
adm1,27363107B61969177237563,Inhambane,MOZ,True,"[33.148,-24.86036623037981,35.60316671800797,-20.902697937629696]","[33.148,-24.86036623037981,35.60316671800797,-20.902697937629696]",0.2159637,0,2.455166718,within_safe_vector_latitude,not_run+unchanged,4,
adm1,27363107B35306436132920,Manica,MOZ,True,"[32.367250225974445,-21.59173,34.5732343,-16.4101331]","[32.367250225974445,-21.59173,34.5732343,-16.4101331]",0.25398,0,2.205984074,within_safe_vector_latitude,not_run+unchanged,2,
adm1,27363107B47421408423272,Maputo,MOZ,True,"[31.930636836028956,-26.868069323774915,33.14016,-24.2085]","[31.930636836028956,-26.868069323774915,33.14016,-24.2085]",0.0818,0,1.209523164,within_safe_vector_latitude,not_run+unchanged,1,
adm1,27363107B69852241850831,Sofala,MOZ,True,"[33.4398483,-21.3261484,36.475097565000056,-16.824228]","[33.4398483,-21.3261484,36.475097565000056,-16.824228]",0.25398,0,3.035249265,within_safe_vector_latitude,not_run+unchanged,2,
adm1,27363107B76405592745796,Tete,MOZ,True,"[30.21555,-17.7014718,35.34935,-13.997732079777519]","[30.21555,-17.7014718,35.34935,-13.997732079777519]",0.482493995,0,5.1338,within_safe_vector_latitude,not_run+unchanged,2,
adm1,27363107B53339704098913,Zambézia,MOZ,True,"[35.1434517,-18.6224293,39.14897296783057,-14.9966357]","[35.1434517,-18.6224293,39.14897296783057,-14.9966357]",0.4875883,0,4.005521268,within_safe_vector_latitude,not_run+unchanged,1,
adm1,33880854B69863127771221,Karas,NAM,True,"[14.807247502922841,-28.95936818429425,19.98268680834957,-25.00015255405878]","[14.807247502922841,-28.95936818429425,19.98268680834957,-25.00015255405878]",0.917630757,0,5.175439305,within_safe_vector_latitude,not_run+unchanged,1,
adm1,33880854B88093492826661,Kunene,NAM,True,"[11.737502061000043,-21.187595309975507,16.702991164011053,-16.963488172999973]","[11.737502061000043,-21.187595309975507,16.702991164011053,-16.963488172999973]",0.780830892,0,4.965489103,within_safe_vector_latitude,not_run+unchanged,1,
adm1,33880854B39435403846115,Omusati,NAM,True,"[14.136636182913549,-19.246680189638994,15.646931592618955,-17.39069347637059]","[14.136636182913549,-19.246680189638994,15.646931592618955,-17.39069347637059]",0.780830892,0,1.51029541,within_safe_vector_latitude,not_run+unchanged,1,
adm1,33880854B57415159388793,Ohangwena,NAM,True,"[15.559763282112918,-17.914513441841848,18.00048264279284,-17.389533154004653]","[15.559763282112918,-17.914513441841848,18.00048264279284,-17.389533154004653]",1.250673014,0,2.440719361,within_safe_vector_latitude,not_run+unchanged,1,
adm1,33880854B58776074421066,Kavango,NAM,True,"[18.0001729667091,-19.188905938258415,20.993436475612896,-17.389512173999947]","[18.0001729667091,-19.188905938258415,20.993436475612896,-17.389512173999947]",1.740886117,0,2.993263509,within_safe_vector_latitude,not_run+unchanged,1,
adm1,33880854B30097931647986,Caprivi,NAM,True,"[20.98645452595565,-18.46786387132056,25.179705793600295,-17.474539489605718]","[20.98645452595565,-18.46786387132056,25.179705793600295,-17.474539489605718]",1.505644532,0,4.193251268,within_safe_vector_latitude,not_run+unchanged,2,
adm1,33880854B64734184432756,Hardap,NAM,True,"[14.476128223421078,-25.85382211729683,19.98206669072522,-23.193054295119566]","[14.476128223421078,-25.85382211729683,19.98206669072522,-23.193054295119566]",0.917630757,0,5.505938467,within_safe_vector_latitude,not_run+unchanged,1,
adm1,33880854B88782591640533,Otjozondjupa,NAM,True,"[15.600732863331018,-22.37387948984656,20.979360470409404,-18.759991549969982]","[15.600732863331018,-22.37387948984656,20.979360470409404,-18.759991549969982]",1.740886117,0,5.378627607,within_safe_vector_latitude,not_run+unchanged,2,
adm1,33880854B27729008722613,Omaheke,NAM,True,"[17.963379347379032,-23.864488702191807,20.982625772961114,-20.242743421571618]","[17.963379347379032,-23.864488702191807,20.982625772961114,-20.242743421571618]",1.307620442,0,3.019246426,within_safe_vector_latitude,not_run+unchanged,2,
adm1,33880854B21847191895972,Erongo,NAM,True,"[13.628103061107424,-23.813636569472067,16.53297570176727,-20.487224622518283]","[13.628103061107424,-23.813636569472067,16.53297570176727,-20.487224622518283]",0.585080566,0,2.904872641,within_safe_vector_latitude,not_run+unchanged,2,
adm1,33880854B65893852220593,Khomas,NAM,True,"[15.74242964021579,-23.944584649262083,18.49564659961095,-21.70534148522131]","[15.74242964021579,-23.944584649262083,18.49564659961095,-21.70534148522131]",0.462504069,0,2.753216959,within_safe_vector_latitude,not_run+unchanged,2,
adm1,33880854B34649017289630,Oshana,NAM,True,"[15.287883741741325,-19.33065439198657,16.037915480015442,-17.67923064527804]","[15.287883741741325,-19.33065439198657,16.037915480015442,-17.67923064527804]",0.623011067,0,0.750031738,within_safe_vector_latitude,not_run+unchanged,1,
adm1,33880854B4413577706595,Oshikoto,NAM,True,"[15.850950148030961,-19.501548354273098,18.19457970478959,-17.695560398293708]","[15.850950148030961,-19.501548354273098,18.19457970478959,-17.695560398293708]",1.250673014,0,2.343629557,within_safe_vector_latitude,not_run+unchanged,1,
adm1,13066534B27338241074695,Abkhazia,GEO,True,"[40.007558198619215,42.42386333873254,42.13882054693073,43.58616982768364]","[40.007558198619215,42.42386333873254,42.13882054693073,43.58616982768364]",0.172942542,0,2.131262348,within_safe_vector_latitude,not_run+unchanged,1,
adm1,13066534B18810562533194,Kakheti,GEO,True,"[45.01451032659037,41.055190751467876,46.736119,42.572226293358355]","[45.01451032659037,41.055190751467876,46.736119,42.572226293358355]",0.087962054,0,1.721608673,within_safe_vector_latitude,not_run+unchanged,1,
adm1,13066534B60595656675538,Kvemo Kartli,GEO,True,"[43.670496340933425,41.164907,45.31507091389159,41.859275627468264]","[43.670496340933425,41.164907,45.31507091389159,41.859275627468264]",0.122142479,0,1.644574573,within_safe_vector_latitude,not_run+unchanged,2,
adm1,13066534B93111814336300,Tbilisi,GEO,True,"[44.67339225664739,41.641783800582004,44.98787847261349,41.82297728907071]","[44.67339225664739,41.641783800582004,44.98787847261349,41.82297728907071]",0.091254267,0,0.314486216,within_safe_vector_latitude,not_run+unchanged,1,
adm1,13066534B64349154399075,Mtskheta-Mtianeti,GEO,True,"[44.212198346576486,41.69672714264357,45.30055768678725,42.76116692871085]","[44.212198346576486,41.69672714264357,45.30055768678725,42.76116692871085]",0.122939461,0,1.08835934,within_safe_vector_latitude,not_run+unchanged,2,
adm1,13066534B71664328266075,Samtskhe–Javakheti,GEO,True,"[42.499095622564994,41.11467474225769,43.9639624545037,41.944277175951626]","[42.499095622564994,41.11467474225769,43.9639624545037,41.944277175951626]",0.219993756,0,1.464866832,within_safe_vector_latitude,not_run+unchanged,1,
adm1,13066534B27622454556820,Adjara,GEO,True,"[41.562122476968014,41.434872711242306,42.5999555918007,41.915433707199895]","[41.562122476968014,41.434872711242306,42.5999555918007,41.915433707199895]",0.0927401,0,1.037833115,within_safe_vector_latitude,not_run+unchanged,1,
adm1,13066534B95762165423207,Guria,GEO,True,"[41.69731326049862,41.797297305426355,42.66098894228588,42.17217630719085]","[41.69731326049862,41.797297305426355,42.66098894228588,42.17217630719085]",0.180449487,0,0.963675682,within_safe_vector_latitude,not_run+unchanged,1,
adm1,13066534B94010522959464,Shida Kartli,GEO,True,"[43.39934977547182,41.740858529297725,44.54686520626433,42.632490237850995]","[43.39934977547182,41.740858529297725,44.54686520626433,42.632490237850995]",0.122939461,0,1.147515431,within_safe_vector_latitude,not_run+unchanged,1,
adm1,13066534B65630723466818,Imereti,GEO,True,"[42.21452636529955,41.811555239882466,43.75969061852726,42.57266865643339]","[42.21452636529955,41.811555239882466,43.75969061852726,42.57266865643339]",0.219993756,0,1.545164253,within_safe_vector_latitude,not_run+unchanged,1,
adm1,13066534B45176100929029,Racha-Lechkhumi and Kvemo Svaneti,GEO,True,"[42.36009272350043,42.377338490878685,43.929455568319895,42.96272460445698]","[42.36009272350043,42.377338490878685,43.929455568319895,42.96272460445698]",0.127747678,0,1.569362845,within_safe_vector_latitude,not_run+unchanged,1,
adm1,13066534B80116330304733,Samegrelo-Zemo Svaneti,GEO,True,"[41.54973781084316,42.08692217820902,43.16453802940657,43.257029]","[41.54973781084316,42.08692217820902,43.16453802940657,43.257029]",0.180449487,0,1.614800219,within_safe_vector_latitude,not_run+unchanged,1,
adm1,10402087B60055985875400,Baden-Württemberg,DEU,True,"[7.512309793000043,47.46156662000004,10.48753524600005,49.79147765100004]","[7.512309793000043,47.46156662000004,10.48753524600005,49.79147765100004]",0.076960792,0,2.975225453,within_safe_vector_latitude,not_run+unchanged,2,
adm1,10402087B60477050509260,Bayern,DEU,True,"[8.975925859000029,47.270090382000035,13.840547110398687,50.56422474400006]","[8.975925859000029,47.270090382000035,13.840547110398687,50.56422474400006]",0.063630522,0,4.864621251,within_safe_vector_latitude,not_run+unchanged,4,
adm1,10402087B20892132820961,Berlin,DEU,True,"[13.08833321800006,52.338241836000066,13.754215103000035,52.674917150000056]","[13.08833321800006,52.338241836000066,13.754215103000035,52.674917150000056]",0.043548917,0,0.665881885,within_safe_vector_latitude,not_run+unchanged,1,
adm1,10402087B40185768535592,Brandenburg,DEU,True,"[11.265731921000054,51.361202020000064,14.765635282000062,53.558577928000034]","[11.265731921000054,51.361202020000064,14.765635282000062,53.558577928000034]",0.052060213,0,3.499903361,within_safe_vector_latitude,not_run+unchanged,1,
adm1,10402087B44391416804171,Bremen,DEU,True,"[8.481735119000064,53.011021380000045,8.984185253000021,53.61002843700004]","[8.481735119000064,53.011021380000045,8.984185253000021,53.61002843700004]",0.043830325,0,0.502450134,within_safe_vector_latitude,not_run+unchanged,1,
adm1,10402087B45896528657515,Hamburg,DEU,True,"[8.420749493215439,53.39527381000005,10.325959158000046,53.96405980700007]","[8.420749493215439,53.39527381000005,10.325959158000046,53.96405980700007]",0.042083222,0,0.592702082,within_safe_vector_latitude,not_run+unchanged,1,
adm1,10402087B85226028911536,Hessen,DEU,True,"[7.773359829000071,49.39555189300006,10.235998832000064,51.65744979700003]","[7.773359829000071,49.39555189300006,10.235998832000064,51.65744979700003]",0.056534523,0,2.462639003,within_safe_vector_latitude,not_run+unchanged,1,
adm1,10402087B60782008682549,Mecklenburg-Vorpommern,DEU,True,"[10.595046796000076,53.11155586000007,14.412266680363915,54.68395462520788]","[10.595046796000076,53.11155586000007,14.412266680363915,54.68395462520788]",0.069317404,0,3.817219884,within_safe_vector_latitude,not_run+unchanged,2,
adm1,10402087B38053019909436,Niedersachsen,DEU,True,"[6.657499790000031,51.29523190100008,11.597784507000028,53.89231951200003]","[6.657499790000031,51.29523190100008,11.597784507000028,53.89231951200003]",0.09194752,0,4.917339507,within_safe_vector_latitude,not_run+unchanged,2,
adm1,10402087B86022102756745,Nordrhein-Westfalen,DEU,True,"[5.849338390430849,50.321091230000036,9.461420513000064,52.531443429000035]","[5.849338390430849,50.321091230000036,9.461420513000064,52.531443429000035]",0.510617718,0,3.612082123,within_safe_vector_latitude,not_run+unchanged,1,
adm1,10402087B42728698084544,Rheinland-Pfalz,DEU,True,"[6.113387193751812,48.966571447000035,8.507987280000066,50.942335093000054]","[6.113387193751812,48.966571447000035,8.507987280000066,50.942335093000054]",0.043120635,0,2.394600086,within_safe_vector_latitude,not_run+unchanged,1,
adm1,10402087B83775792336645,Saarland,DEU,True,"[6.357666078000022,49.113971,7.403773228000034,49.639438288000065]","[6.357666078000022,49.113971,7.403773228000034,49.639438288000065]",0.025307051,0,1.04610715,within_safe_vector_latitude,not_run+unchanged,1,
adm1,10402087B89016843004490,Sachsen,DEU,True,"[11.871462575000066,50.17192336900007,15.041584620000037,51.68497371700005]","[11.871462575000066,50.17192336900007,15.041584620000037,51.68497371700005]",0.042622626,0,3.170122045,within_safe_vector_latitude,not_run+unchanged,1,
adm1,10402087B23625801106445,Sachsen-Anhalt,DEU,True,"[10.561226988000044,50.94306216100006,13.18707161900005,53.04155068600005]","[10.561226988000044,50.94306216100006,13.18707161900005,53.04155068600005]",0.052060213,0,2.625844631,within_safe_vector_latitude,not_run+unchanged,2,
adm1,10402087B46069870964378,Schleswig-Holstein,DEU,True,"[8.27855558400006,53.35983098500003,11.312513682483727,55.055442810000045]","[8.27855558400006,53.35983098500003,11.312513682483727,55.055442810000045]",0.089493904,0,2.851668965,within_safe_vector_latitude,not_run+unchanged,2,
adm1,10402087B67217417145666,Thüringen,DEU,True,"[9.876975922000042,50.20481895900008,12.654115090000062,51.64900827500003]","[9.876975922000042,50.20481895900008,12.654115090000062,51.64900827500003]",0.038362159,0,2.777139168,within_safe_vector_latitude,not_run+unchanged,2,
adm1,69750345B35244651716901,Western North Region,GHA,True,"[-3.260676,5.341265,-2.0772934,7.015697637255468]","[-3.260676,5.341265,-2.0772934,7.015697637255468]",0.091062,0,1.1833826,within_safe_vector_latitude,not_run+unchanged,1,
adm1,69750345B39836988306125,Ahafo Region,GHA,True,"[-2.8677543,6.3872127,-1.8507741,7.3416793]","[-2.8677543,6.3872127,-1.8507741,7.3416793]",0.0839024,0,1.0169802,within_safe_vector_latitude,not_run+unchanged,1,
adm1,69750345B43572680159989,Bono East Region,GHA,True,"[-2.1217424,7.1720558,0.214976,8.7748354]","[-2.1217424,7.1720558,0.214976,8.7748354]",0.1173211,0,2.3367184,within_safe_vector_latitude,not_run+unchanged,2,
adm1,69750345B26994269439887,Savannah Region,GHA,True,"[-2.781887698999981,7.9936918,-0.1422076,10.0824469]","[-2.781887698999981,7.9936918,-0.1422076,10.0824469]",0.1196885,0,2.639680099,within_safe_vector_latitude,not_run+unchanged,1,
adm1,69750345B94584643914501,North East Region,GHA,True,"[-1.6377822,9.93167289103188,0.417520001000071,10.7135406]","[-1.6377822,9.93167289103188,0.417520001000071,10.7135406]",0.075531,0,2.055302201,within_safe_vector_latitude,not_run+unchanged,2,
adm1,69750345B12045161590865,Oti Region,GHA,True,"[-0.3907812,7.089254,0.731247,8.7753129]","[-0.3907812,7.089254,0.731247,8.7753129]",0.0717906,0,1.1220282,within_safe_vector_latitude,not_run+unchanged,2,
adm1,69750345B38025690459934,Western Region,GHA,True,"[-3.109643613827349,4.7442626,-1.4393097,6.1350958]","[-3.109643613827349,4.7442626,-1.4393097,6.1350958]",0.0858876,0,1.670333914,within_safe_vector_latitude,not_run+unchanged,1,
adm1,69750345B54645730941985,Eastern Region,GHA,True,"[-1.2465632,5.7249147,0.2952685,7.1964522]","[-1.2465632,5.7249147,0.2952685,7.1964522]",0.261747055,0,1.5418317,within_safe_vector_latitude,not_run+unchanged,2,
adm1,69750345B37738609557703,Northern Region,GHA,True,"[-1.3677992,8.2315646,0.5670034,10.321676]","[-1.3677992,8.2315646,0.5670034,10.321676]",0.075531,0,1.9348026,within_safe_vector_latitude,not_run+unchanged,2,
adm1,69750345B67040307067067,Central Region,GHA,True,"[-2.1785525,5.0316861,-0.388010670004572,6.2992662]","[-2.1785525,5.0316861,-0.388010670004572,6.2992662]",0.261747055,0,1.79054183,within_safe_vector_latitude,not_run+unchanged,1,
adm1,69750345B3295588325057,Ashanti Region,GHA,True,"[-2.4484809,5.8548428,-0.2004562,7.620853]","[-2.4484809,5.8548428,-0.2004562,7.620853]",0.1582644,0,2.2480247,within_safe_vector_latitude,not_run+unchanged,1,
adm1,69750345B13833050062966,Bono Region,GHA,True,"[-3.10975074637315,6.8356582,-1.8937697,8.7865793]","[-3.10975074637315,6.8356582,-1.8937697,8.7865793]",0.0576782,0,1.215981046,within_safe_vector_latitude,not_run+unchanged,1,
adm1,69750345B58204744476950,Volta Region,GHA,True,"[0.0586933,5.771057520272837,1.199477743479308,7.3051631]","[0.0586933,5.771057520272837,1.199477743479308,7.3051631]",0.1117932,0,1.140784443,within_safe_vector_latitude,not_run+unchanged,1,
adm1,69750345B48673213774244,Upper West Region,GHA,True,"[-2.94234,9.6359364,-1.4247018,11.021375313000021]","[-2.94234,9.6359364,-1.4247018,11.021375313000021]",0.1196885,0,1.5176382,within_safe_vector_latitude,not_run+unchanged,1,
adm1,69750345B7467317238909,Upper East Region,GHA,True,"[-1.5730534,10.2783674,0.0344183,11.17483071977529]","[-1.5730534,10.2783674,0.0344183,11.17483071977529]",0.084438542,0,1.6074717,within_safe_vector_latitude,not_run+unchanged,2,
adm1,69750345B46963341226980,Greater Accra Region,GHA,True,"[-0.4994381,5.482224177943993,0.669634996460908,6.0350442]","[-0.4994381,5.482224177943993,0.669634996460908,6.0350442]",0.0643424,0,1.169073096,within_safe_vector_latitude,not_run+unchanged,2,
adm1,93993887B40019078264500,Agion Oros,GRC,True,"[23.99522994890045,40.1134090170444,24.39645749999981,40.437053680000076]","[23.99522994890045,40.1134090170444,24.39645749999981,40.437053680000076]",0.041483,0,0.401227551,within_safe_vector_latitude,not_run+unchanged,1,
adm1,93993887B64949910323779,Crete,GRC,True,"[23.517560999999727,34.80365549911528,26.31708738390178,35.694549499105456]","[23.517560999999727,34.80365549911528,26.31708738390178,35.694549499105456]",0.146807938,0,2.799526384,within_safe_vector_latitude,not_run+unchanged,1,
adm1,93993887B88980272284763,Attica,GRC,True,"[22.892129999999717,35.835420499104075,24.084476999999733,38.340297499081686]","[22.892129999999717,35.835420499104075,24.084476999999733,38.340297499081686]",0.10363,0,0.969565,within_safe_vector_latitude,not_run+unchanged,1,
adm1,93993887B93147517098288,Macedonia-Thrace,GRC,True,"[21.713618999999724,39.90958404700007,26.6340846940289,41.750652537584585]","[21.713618999999724,39.90958404700007,26.6340846940289,41.750652537584585]",0.107042,0,4.920465694,within_safe_vector_latitude,not_run+unchanged,4,
adm1,93993887B75841959134679,Epirus-Western Macedonia,GRC,True,"[20.163968999999792,38.94964973148369,22.19487399999977,40.94298822863223]","[20.163968999999792,38.94964973148369,22.19487399999977,40.94298822863223]",0.096694226,0,2.030905,within_safe_vector_latitude,not_run+unchanged,1,
adm1,93993887B43116936981453,Peloponisos-W. Greece & Ionian,GRC,True,"[19.639511499999713,36.403987999098355,23.45435449999977,39.82208252100003]","[19.639511499999713,36.403987999098355,23.45435449999977,39.82208252100003]",0.078501,0,2.347974,within_safe_vector_latitude,not_run+unchanged,2,
